symbol,side,date_signal,date_entree,date_sortie,bars,entree,stop_initial,sortie,R,ret_pct,motif,atr_pct_entree
SPX,long,1968-12-30,1968-12-31,1969-01-07,4,103.8,100.00997293907959,101.17430413526162,-0.746873339787235,-0.027243182336677045,stop,0.018256392393643562
SPX,long,1969-01-08,1969-01-09,1969-01-13,2,100.8,96.92445925115516,98.30751843594501,-0.6945067171060417,-0.026675597046712428,stop,0.01922391244466685
SPX,short,1969-08-22,1969-08-25,1969-09-10,11,95.92,99.26798622613528,94.95969445492322,0.22981750779483898,0.008029566791790304,stop,0.017451971570763527
SPX,short,1969-10-14,1969-10-15,1969-10-22,5,95.7,99.05637883177963,98.03949462950966,-0.7547521454233408,-0.026497073082896436,stop,0.01753593955997714
SPX,short,1969-10-23,1969-10-24,1969-11-10,11,97.46,101.08253508359198,99.0844581962961,-0.5026873756835349,-0.01870331910499037,stop,0.018584727496367668
SPX,short,1970-03-03,1970-03-04,1970-03-25,15,90.23,93.91281098624094,89.42870569515783,0.16879378319155416,0.006896352177812597,stop,0.020407907493300143
SPX,short,1970-07-16,1970-07-17,1970-08-19,23,76.37,80.0768185864659,77.1858491512832,-0.2615194074978185,-0.012706237734847105,stop,0.024268813581680624
SPX,short,1970-08-21,1970-08-24,1970-09-03,8,79.41,82.579971058808,82.579971058808,-1.0511014037837034,-0.0420009611660118,stop,0.019959520581841122
SPX,short,1970-09-04,1970-09-08,1970-09-28,14,82.83,86.1031542467501,83.85077177121899,-0.3627853909326817,-0.014350370447595982,stop,0.01975826540353797
SPX,long,1971-05-17,1971-05-18,1971-05-25,5,100.69,97.40210456480044,98.92927277358105,-0.5962314002463183,-0.019449678330334987,stop,0.016326822103483744
SPX,long,1971-05-26,1971-05-27,1971-06-18,15,99.59,96.35263825885305,98.92346750150526,-0.2672070763676136,-0.008677395162285701,stop,0.016253447841886516
SPX,long,1971-06-21,1971-06-22,1971-07-14,15,97.87,94.6109386881887,98.43803448790366,0.11405936183789628,0.0037943710873348064,stop,0.016649950504808962
SPX,long,1971-07-28,1971-07-29,1971-08-04,4,97.07,93.84913047391808,93.96780235101969,-1.022467822637147,-0.03389250546848138,stop,0.01659044774946902
SPX,short,1971-12-01,1971-12-02,1971-12-15,9,95.44,98.97483057110986,98.54,-0.9318636165822647,-0.034548169292511186,gap_stop,0.01851860106407093
SPX,long,1972-05-02,1972-05-03,1972-05-09,4,106.08,102.83427793092478,104.08195782968406,-0.680342950243667,-0.020795608314626644,stop,0.015298463749411807
SPX,long,1972-09-12,1972-09-13,1972-10-06,17,108.47,105.20374850415732,108.04960443708512,-0.19499881382759907,-0.005865943472512959,stop,0.015056013164205231
SPX,long,1973-02-01,1973-02-02,1973-02-14,8,114.76,110.64113903334562,114.78150609250233,-0.050507996087847486,-0.0018109758278508456,stop,0.01794554272679672
SPX,long,1973-02-23,1973-02-26,1973-03-19,15,113.16,109.13116128262831,111.67025224770437,-0.4255762329602203,-0.015136666131176415,stop,0.017801514304399444
SPX,short,1973-07-20,1973-07-23,1973-07-25,2,107.14,111.47659560763013,110.6300237637219,-0.855001047587151,-0.034641639842994,stop,0.02023798584856324
SPX,short,1973-07-26,1973-07-27,1973-08-28,22,109.85,114.31308171463775,103.47062330400014,1.3815691638521426,0.056187786080991016,stop,0.0203144365709502
SPX,short,1973-09-20,1973-09-21,1973-09-26,3,106.76,110.69523422743065,109.45414606832846,-0.7395646729513653,-0.027288061894760633,stop,0.01843028394263132
SPX,short,1973-09-27,1973-09-28,1973-10-09,7,109.08,113.23613639779073,111.18149842053434,-0.5586341969404662,-0.02130623398384512,stop,0.019050863576231827
SPX,short,1974-01-03,1974-01-04,1974-01-17,9,99.8,105.35435859894498,97.17064786551956,0.4379230190641533,0.0243969569430646,stop,0.027827447890505924
SPX,short,1974-02-27,1974-02-28,1974-03-06,4,96.4,100.74504698542934,98.35049133636598,-0.49372120368230354,-0.022275821752274428,stop,0.02253655075430153
SPX,short,1974-03-08,1974-03-11,1974-03-14,3,97.78,102.0265241841407,100.71108368533422,-0.7369732593793823,-0.03203832559312781,stop,0.021714686971470085
SPX,short,1974-03-15,1974-03-18,1974-04-18,22,99.28,103.56578134092594,95.05826528642793,0.9397111350098786,0.04060664661726262,stop,0.021584313763728526
SPX,short,1974-06-06,1974-06-07,1974-07-12,24,91.96,96.0693057298866,82.97162618244235,2.1447521237653038,0.09593589012430456,stop,0.02234289761791322
SPX,short,1974-10-10,1974-10-11,1974-10-14,1,69.79,74.919407783493,74.01873579895778,-0.8524462704696728,-0.06271559616295924,stop,0.03674887364588765
SPX,short,1974-10-15,1974-10-16,1974-10-22,4,71.44,76.76768545930544,74.62976856927625,-0.6261327481371998,-0.046741006653987636,stop,0.03728783216199214
SPX,short,1974-10-29,1974-10-30,1974-11-06,5,72.83,77.9194226721208,76.96783894571122,-0.8424603458746003,-0.05893078008197577,stop,0.03494042751696282
SPX,short,1974-11-07,1974-11-08,1974-12-11,22,75.21,80.36893300427388,68.29424836783392,1.312722490908067,0.09013464180572354,stop,0.03429685549975993
SPX,short,1975-01-02,1975-01-03,1975-01-10,5,70.23,74.00163910025292,72.92665469828458,-0.7529382524410732,-0.0404763492380726,stop,0.02685205111955655
SPX,short,1975-01-13,1975-01-14,1975-01-27,9,72.31,76.2863502245413,73.76,-0.401390699981443,-0.022094698764592243,gap_stop,0.02749516128157442
SPX,short,1975-01-28,1975-01-29,1975-02-06,6,76.03,80.11487379057009,79.42309709124366,-0.8687049760329716,-0.046719746029534735,stop,0.026863565635736487
SPX,long,1975-04-07,1975-04-08,1975-05-19,29,80.35,76.42154177599427,89.32826473254202,2.2422502583793946,0.1095181914266131,stop,0.02444591303052718
